"TYPE","LONGITUD","LATITUD","EQUIPAMENT","NOM_BARRI"
"K014","2.134493","41.428934","BUS -112--","Sant Genís dels Agudells"
"K015","2.148433","41.376039","NITBUS -N0--","Hostafrancs"
"K015","2.14688","41.375151","NITBUS -N14-N2-N28--","Hostafrancs"
"K014","2.171474","41.388612","BUS -52--","la Dreta de l'Eixample"
"K014","2.20551","41.422897","BUS -B24-H10--","la Verneda i la Pau"
"K014","2.145881","41.393185","BUS -6-7-33-34-63-67-H8--","Sant Gervasi - Galvany"
"K015","2.144287","41.391555","NITBUS -N12--","l'Antiga Esquerra de l'Eixample"
"K015","2.170871","41.386466","NITBUS -N12-N15-N4-N8-N28--","la Dreta de l'Eixample"
"K015","2.152207","41.403505","NITBUS -N4--","la Vila de Gràcia"
"K015","2.180785","41.447479","NITBUS -N1--","la Trinitat Nova"
"K014","2.158338","41.426067","BUS -102-87-V21-V23--","Horta"
"K014","2.126674","41.381246","BUS -H8--","la Maternitat i Sant Ramon"
"K014","2.131643","41.389544","BUS -7-33-63-67-78-L97-M14-E97-E98-E79-E43-E30--","les Corts"
"K014","2.183528","41.377071","BUS -V17--","el Barri Gòtic"
"K015","2.15458","41.38683","NITBUS -N12--","l'Antiga Esquerra de l'Eixample"
"K014","2.187571","41.393615","BUS -H14--","el Parc i la Llacuna del Poblenou"
"K014","2.180809","41.415186","BUS -19-47-D50-191--","el Camp de l'Arpa del Clot"
"K015","2.144906","41.371736","NITBUS -N1-N13-N15-N16-N17-N18--","la Font de la Guatlla"
"K014","2.148818","41.42401","BUS -19-H2--","la Teixonera"
"K014","2.162328","41.414211","BUS -39-114-D40-V19-191--","Can Baró"
"K015","2.162328","41.414211","NITBUS -N0-N6--","Can Baró"
"K014","2.174083","41.400719","BUS -19-33-34-B24-H10-D50--","la Sagrada Família"
"K015","2.174666","41.374819","NITBUS -N0-N6--","el Raval"
"K014","2.159796","41.41138","BUS -24-39-116-D40--","el Camp d'en Grassot i Gràcia Nova"
"K014","2.166371","41.415237","BUS -114--","Can Baró"
"K014","2.16448","41.395369","BUS -H10--","la Dreta de l'Eixample"
"K015","2.172569","41.389132","NITBUS -N1-N2-N3-N7--","la Dreta de l'Eixample"
"K014","2.172812","41.389051","BUS -19-H16-V15-D50--","la Dreta de l'Eixample"
"K014","2.169403","41.390174","BUS -7-H12-D50-X1--","la Dreta de l'Eixample"
"K014","2.163996","41.386101","BUS -54-59-L95-H12-V13-E95-52-X1--","Sant Antoni"
"K014","2.164519","41.38566","BUS -55-H16-D50--","el Raval"
"K015","2.153043","41.408932","NITBUS -N0--","la Salut"
"K015","2.186158","41.439555","NITBUS -N3--","Sant Andreu"
"K015","2.147914","41.400891","NITBUS -N5--","Sant Gervasi - Galvany"
"K014","2.15457","41.366033","BUS -125-150--","el Poble-sec"
"K014","2.146833","41.365561","BUS -150--","el Poble-sec"
"K014","2.125177","41.377073","BUS -54-175--","Sants - Badal"
"K014","2.158223","41.419179","BUS -22-119--","el Carmel"
"K014","2.1605","41.371557","BUS -55--","el Poble-sec"
"K014","2.148603","41.393212","BUS -68-V11--","l'Antiga Esquerra de l'Eixample"
"K015","2.148603","41.393212","NITBUS -N7--","l'Antiga Esquerra de l'Eixample"
"K014","2.145009","41.393491","BUS -68-V11--","Sant Gervasi - Galvany"
"K015","2.145009","41.393491","NITBUS -N7--","Sant Gervasi - Galvany"
"K014","2.1724","41.435899","BUS -47-D40-V29-D50-182--","la Guineueta"
"K015","2.177007","41.413288","NITBUS -N1-N4--","el Guinardó"
"K014","2.138385","41.424878","BUS -112--","Sant Genís dels Agudells"
"K014","2.103593","41.389267","BUS -113--","Pedralbes"
"K014","2.162684","41.412205","BUS -114--","el Baix Guinardó"
"K014","2.177443","41.424786","BUS -47-H6-D40-D50--","el Congrés i els Indians"
"K015","2.212924","41.410034","NITBUS -N6-N7--","Diagonal Mar i el Front Marítim del Poblenou"
"K015","2.198337","41.406388","NITBUS -N7--","Provençals del Poblenou"
"K015","2.194729","41.405475","NITBUS -N7--","Provençals del Poblenou"
"K014","2.166907","41.415195","BUS -39-D40--","el Baix Guinardó"
"K014","2.183182","41.46094","BUS -96-104--","Vallbona"
"K014","2.203294","41.408183","BUS -B25-V27--","Provençals del Poblenou"
"K015","2.111656","41.401999","NITBUS -N8--","Sarrià"
"K015","2.143002","41.354427","NITBUS -N1--","la Marina del Prat Vermell"
"K015","2.155538","41.380151","NITBUS -N1-N13-N14-N15-N16-N17-N2-N18-N28--","la Nova Esquerra de l'Eixample"
"K014","2.17515","41.407365","BUS -19-V21--","la Sagrada Família"
"K014","2.173203","41.447763","BUS -127--","les Roquetes"
"K014","2.184082","41.450145","BUS -76-127-H2-D50-180-197--","la Trinitat Nova"
"K014","2.147878","41.361395","BUS -13-125--","la Marina de Port"
"K014","2.086975","41.421757","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.147349","41.397957","BUS -V13--","Sant Gervasi - Galvany"
"K015","2.147349","41.397957","NITBUS -N8--","Sant Gervasi - Galvany"
"K015","2.173348","41.388814","NITBUS -N12-N15-N4--","Sant Pere, Santa Caterina i la Ribera"
"K014","2.145165","41.351507","BUS -23-109-V3--","la Marina del Prat Vermell"
"K015","2.145165","41.351507","NITBUS -N1--","la Marina del Prat Vermell"
"K015","2.161466","41.376512","NITBUS -N6--","Sant Antoni"
"K014","2.181151","41.457101","BUS -180--","Torre Baró"
"K014","2.181694","41.459272","BUS -180--","Torre Baró"
"K015","2.201121","41.39772","NITBUS -N6-N8--","el Poblenou"
"K014","2.18082","41.399605","BUS -V21--","el Fort Pienc"
"K015","2.18082","41.399605","NITBUS -N0-N3--","el Fort Pienc"
"K014","2.114608","41.403952","BUS -V7--","Sarrià"
"K015","2.126316","41.396514","NITBUS -N7--","les Tres Torres"
"K014","2.126915","41.394865","BUS -V7--","Sarrià"
"K014","2.174017","41.411535","BUS -192-V23-191--","el Guinardó"
"K014","2.194851","41.43096","BUS -11-H8-V31--","Sant Andreu"
"K014","2.165791","41.441593","BUS -185--","Canyelles"
"K014","2.195402","41.431738","BUS -H8-V31--","Sant Andreu"
"K014","2.186315","41.420177","BUS -H8--","Navas"
"K014","2.162105","41.443373","BUS -182--","Canyelles"
"K014","2.121718","41.392854","BUS -130--","Sarrià"
"K014","2.164287","41.412398","BUS -114-V19--","el Baix Guinardó"
"K014","2.130007","41.427801","BUS -112--","Sant Genís dels Agudells"
"K014","2.134824","41.427567","BUS -112--","Sant Genís dels Agudells"
"K014","2.145303","41.413688","BUS -129--","el Coll"
"K015","2.138955","41.411778","NITBUS -N4-N5--","el Putxet i el Farró"
"K014","2.149345","41.41807","BUS -129--","el Coll"
"K014","2.156664","41.402184","BUS -114--","la Vila de Gràcia"
"K014","2.139525","41.362223","BUS -125--","la Marina de Port"
"K014","2.143729","41.357576","BUS -125--","la Marina de Port"
"K014","2.175243","41.449479","BUS -127--","les Roquetes"
"K014","2.17761","41.449257","BUS -127--","les Roquetes"
"K014","2.128492","41.382177","BUS -70-V3-175--","les Corts"
"K014","2.118759","41.385881","BUS -7-33-67-M14-175--","la Maternitat i Sant Ramon"
"K014","2.151405","41.355588","BUS -107--","el Poble-sec"
"K015","2.19094","41.396005","NITBUS -N11--","el Parc i la Llacuna del Poblenou"
"K014","2.196336","41.390454","BUS -59-H16-V27--","la Vila Olímpica del Poblenou"
"K014","2.206544","41.397478","BUS -H16-V27--","el Poblenou"
"K014","2.144","41.406483","BUS -131--","el Putxet i el Farró"
"K014","2.212781","41.411253","BUS -V29--","el Besòs i el Maresme"
"K015","2.170661","41.374825","NITBUS -N0-N6--","el Poble-sec"
"K014","2.122001","41.393106","BUS -34-V3--","Sarrià"
"K014","2.170289","41.433491","BUS -122--","el Turó de la Peira"
"K014","2.133126","41.412048","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.193693","41.388476","BUS -59-V21-V27-136--","la Vila Olímpica del Poblenou"
"K014","2.127281","41.381942","BUS -H8-M12-175--","la Maternitat i Sant Ramon"
"K014","2.150546","41.394202","BUS -6-7-33-34-H8--","l'Antiga Esquerra de l'Eixample"
"K014","2.14853","41.395374","BUS -27-D40--","Sant Gervasi - Galvany"
"K014","2.141093","41.404708","BUS -H6--","el Putxet i el Farró"
"K014","2.126456","41.409117","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.131613","41.410566","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.14054","41.413924","BUS -123-124--","Vallcarca i els Penitents"
"K014","2.149998","41.355368","BUS -107--","el Poble-sec"
"K014","2.154119","41.354497","BUS -107--","el Poble-sec"
"K015","2.141366","41.356745","NITBUS -N1--","la Marina de Port"
"K014","2.133149","41.404021","BUS -V13--","Sant Gervasi - la Bonanova"
"K014","2.1537","41.425566","BUS -19-H2--","el Carmel"
"K014","2.157543","41.429273","BUS -112-185--","Horta"
"K014","2.191803","41.423719","BUS -34-126-B24-H8-V31-V29--","la Sagrera"
"K015","2.191736","41.427044","NITBUS -N9--","la Sagrera"
"K014","2.140624","41.363885","BUS -13-125--","la Marina de Port"
"K014","2.215502","41.410636","BUS -7--","el Besòs i el Maresme"
"K014","2.213059","41.409179","BUS -B20-V31-136--","Diagonal Mar i el Front Marítim del Poblenou"
"K015","2.141369","41.381243","NITBUS -N0--","Sants"
"K014","2.190767","41.390192","BUS -H16--","la Vila Olímpica del Poblenou"
"K014","2.096111","41.429418","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.196326","41.385257","BUS -V27--","la Barceloneta"
"K014","2.177442","41.403239","BUS -33-34-B24-H10-D50--","la Sagrada Família"
"K014","2.150624","41.374936","BUS -D20-E86-E70-E80--","el Poble-sec"
"K015","2.150624","41.374936","NITBUS -N0--","el Poble-sec"
"K015","2.173509","41.436971","NITBUS -N1-N6--","Porta"
"K014","2.170027","41.438821","BUS -47-76-H4-H2-M19-182--","la Guineueta"
"K015","2.17352","41.438464","NITBUS -N6--","la Guineueta"
"K014","2.178966","41.44503","BUS -76-H2-D50--","Verdun"
"K015","2.174651","41.444913","NITBUS -N6--","les Roquetes"
"K015","2.146717","41.390907","NITBUS -N12--","l'Antiga Esquerra de l'Eixample"
"K014","2.179296","41.438925","BUS -11-H4-M19--","Porta"
"K015","2.125803","41.390866","NITBUS -N7--","Pedralbes"
"K014","2.139324","41.367538","BUS -46-65-79-109-165-L70-L72-L80-L86-L94-L95-CJ-H12-H16-E95-E86-E70-E80--","la Marina de Port"
"K014","2.183279","41.431659","BUS -97--","Sant Andreu"
"K015","2.18147","41.460756","NITBUS -N3--","Torre Baró"
"K015","2.186535","41.406626","NITBUS -N3--","el Clot"
"K014","2.180809","41.463904","BUS -97-183-197--","Vallbona"
"K014","2.188763","41.452138","BUS -62-96-97-104--","la Trinitat Nova"
"K015","2.188763","41.452138","NITBUS -N3--","la Trinitat Nova"
"K015","2.142643","41.370263","NITBUS -N1-N13-N15-N16-N17-N18--","Hostafrancs"
"K014","2.143942","41.373216","BUS -91--","Hostafrancs"
"K014","2.138284","41.422247","BUS -119--","Vallcarca i els Penitents"
"K014","2.174145","41.421713","BUS -117-D40--","el Guinardó"
"K014","2.162937","41.423229","BUS -117--","la Font d'en Fargues"
"K014","2.1637","41.422941","BUS -117--","la Font d'en Fargues"
"K014","2.164095","41.422799","BUS -117--","la Font d'en Fargues"
"K014","2.173326","41.445411","BUS -127--","les Roquetes"
"K014","2.125841","41.332249","BUS -21--","la Marina del Prat Vermell"
"K014","2.202867","41.406626","BUS -V27--","el Poblenou"
"K014","2.108995","41.393252","BUS -113--","Pedralbes"
"K014","2.167516","41.412243","BUS -H6-191--","el Baix Guinardó"
"K014","2.090112","41.425559","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.089802","41.423866","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.087391","41.422681","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.090711","41.424019","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.137917","41.343973","BUS -23--","la Marina del Prat Vermell"
"K014","2.138007","41.343847","BUS -23--","la Marina del Prat Vermell"
"K014","2.205801","41.404415","BUS -V27-V31--","el Poblenou"
"K014","2.186027","41.466165","BUS -97--","Vallbona"
"K014","2.177448","41.413924","BUS -192-191--","el Guinardó"
"K014","2.200223","41.405248","BUS -192--","el Poblenou"
"K014","2.177351","41.422205","BUS -117-H6-D40--","el Guinardó"
"K014","2.132161","41.418569","BUS -124--","Sant Gervasi - la Bonanova"
"K014","2.134902","41.420221","BUS -124--","Vallcarca i els Penitents"
"K014","2.137896","41.388547","BUS -59--","les Corts"
"K014","2.094778","41.423512","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.092924","41.415641","BUS -118--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.096524","41.424203","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.138569","41.426647","BUS -19-76-112-135--","Sant Genís dels Agudells"
"K014","2.139088","41.418653","BUS -V17-H4-H2--","Vallcarca i els Penitents"
"K014","2.109172","41.389927","BUS -63-68-78-H4--","Pedralbes"
"K015","2.164786","41.402783","NITBUS -N4-N6--","el Camp d'en Grassot i Gràcia Nova"
"K015","2.172988","41.426306","NITBUS -N4--","el Guinardó"
"K014","2.201602","41.394458","BUS -V25--","el Poblenou"
"K015","2.201602","41.394458","NITBUS -N6--","el Poblenou"
"K014","2.151945","41.377448","BUS -H12-52--","la Nova Esquerra de l'Eixample"
"K014","2.177027","41.389746","BUS -19-H16--","Sant Pere, Santa Caterina i la Ribera"
"K015","2.177027","41.389746","NITBUS -N12-N15-N4--","Sant Pere, Santa Caterina i la Ribera"
"K014","2.166277","41.435184","BUS -122--","Can Peguera"
"K014","2.168824","41.379492","BUS -120--","el Raval"
"K014","2.161408","41.377373","BUS -121--","Sant Antoni"
"K014","2.164849","41.372611","BUS -121--","el Poble-sec"
"K014","2.170608","41.372873","BUS -121--","el Poble-sec"
"K014","2.183276","41.448192","BUS -H2-D50--","la Trinitat Nova"
"K014","2.141794","41.362926","BUS -13-125--","la Marina de Port"
"K015","2.176302","41.448481","NITBUS -N6--","les Roquetes"
"K014","2.164574","41.436673","BUS -122-V27-H2--","la Guineueta"
"K014","2.187816","41.368347","BUS -V15--","la Barceloneta"
"K014","2.177228","41.456007","BUS -199-183--","Torre Baró"
"K014","2.174686","41.455032","BUS -199-183--","Torre Baró"
"K014","2.184034","41.46542","BUS -197--","Vallbona"
"K014","2.158807","41.407616","BUS -116--","la Vila de Gràcia"
"K014","2.175372","41.420167","BUS -117--","el Guinardó"
"K014","2.153423","41.434166","BUS -102-V25--","Horta"
"K014","2.100715","41.429397","BUS -128--","Vallvidrera, el Tibidabo i les Planes"
"K014","2.181805","41.415214","BUS -117-192-H8--","el Camp de l'Arpa del Clot"
"K014","2.193716","41.410104","BUS -192--","el Clot"
"K015","2.181848","41.400475","NITBUS -N3--","el Fort Pienc"
"K014","2.136836","41.375343","BUS -D20-V5-52--","Sants"
"K014","2.200817","41.439229","BUS -11-60-H8-H4-V33-133--","el Bon Pastor"
"K015","2.200817","41.439229","NITBUS -N8--","el Bon Pastor"
"K015","2.139441","41.418462","NITBUS -N4--","Vallcarca i els Penitents"
"K014","2.123371","41.4","BUS -68-V7--","Sarrià"
"K014","2.10492","41.385514","BUS -H2--","Pedralbes"
"K014","2.159509","41.371148","BUS -55--","el Poble-sec"
"K014","2.158774","41.366405","BUS -55-150--","el Poble-sec"
"K014","2.197472","41.422124","BUS -B24-V31-V29--","la Verneda i la Pau"
"K014","2.204872","41.43555","BUS -V33--","el Bon Pastor"
"K015","2.135895","41.386169","NITBUS -N0--","les Corts"
"K014","2.165732","41.395607","BUS -39-47-V17--","la Dreta de l'Eixample"
"K014","2.146406","41.41546","BUS -22-129-V19--","el Coll"
"K014","2.148944","41.420104","BUS -22-V19--","el Coll"
"K014","2.147579","41.417633","BUS -22-V19--","el Coll"
"K014","2.179693","41.4153","BUS -19-47-117-192-H8-D50-191--","el Guinardó"
"K014","2.160155","41.41615","BUS -114--","Can Baró"
"K014","2.187632","41.451521","BUS -H2--","la Trinitat Nova"
"K014","2.116607","41.386303","BUS -33--","Pedralbes"
"K014","2.201921","41.434145","BUS -60--","el Bon Pastor"
"K014","2.151383","41.420156","BUS -22-129-V19--","el Coll"
"K014","2.180596","41.381286","BUS -120--","el Barri Gòtic"
"K015","2.196387","41.411531","NITBUS -N8--","el Clot"
"K015","2.209999","41.408913","NITBUS -N7--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.166959","41.385987","BUS -59-V13--","la Dreta de l'Eixample"
"K014","2.177441","41.429344","BUS -47-132-V27-D40-D50--","Vilapicina i la Torre Llobeta"
"K014","2.186758","41.414302","BUS -62-V25--","el Camp de l'Arpa del Clot"
"K014","2.140356","41.360625","BUS -13-125-V5--","la Marina de Port"
"K015","2.170645","41.375062","NITBUS -N0-N6--","el Raval"
"K014","2.163607","41.378478","BUS -V11-D50--","el Raval"
"K015","2.141746","41.424358","NITBUS -N4--","Sant Genís dels Agudells"
"K014","2.20828","41.436654","BUS -11--","el Bon Pastor"
"K014","2.198618","41.406967","BUS -H14--","Provençals del Poblenou"
"K014","2.136555","41.410789","BUS -196-V15-V13--","Sant Gervasi - la Bonanova"
"K014","2.163778","41.419519","BUS -119--","Can Baró"
"K014","2.218081","41.409731","BUS -H16--","Diagonal Mar i el Front Marítim del Poblenou"
"K014","2.22023","41.41248","BUS -H16--","el Besòs i el Maresme"
"K014","2.191268","41.401445","BUS -H14--","el Parc i la Llacuna del Poblenou"
"K014","2.200444","41.428533","BUS -V31--","la Verneda i la Pau"
"K015","2.189862","41.392741","NITBUS -N0-N15--","el Parc i la Llacuna del Poblenou"
"K014","2.172016","41.443124","BUS -11-D40-V29--","Verdun"
"K014","2.169772","41.443983","BUS -D40--","Canyelles"
"K015","2.114336","41.395623","NITBUS -N7--","Pedralbes"
"K014","2.198509","41.446007","BUS -V33-M28--","Baró de Viver"
"K014","2.129852","41.410177","BUS -123--","Sant Gervasi - la Bonanova"
"K014","2.186725","41.453008","BUS -D50-180-197--","la Trinitat Nova"
"K014","2.116863","41.403968","BUS -V7-H2--","Sarrià"
"K014","2.174934","41.392469","BUS -54-B25-B20--","la Dreta de l'Eixample"
"K014","2.186275","41.405707","BUS -62--","el Clot"
"K014","2.182044","41.394571","BUS -100--","el Fort Pienc"
"K014","2.1864","41.436576","BUS -133--","Sant Andreu"
"K014","2.171886","41.454108","BUS -199--","Torre Baró"
"K014","2.157967","41.429294","BUS -112--","Horta"
"K014","2.14572","41.430497","BUS -135--","la Vall d'Hebron"
"K014","2.195612","41.403746","BUS -V25--","el Poblenou"
"K015","2.196824","41.400987","NITBUS -N8--","el Poblenou"
"K014","2.199028","41.399302","BUS -6-V25--","el Poblenou"
"K014","2.151089","41.434442","BUS -V23--","la Vall d'Hebron"
"K014","2.153058","41.432886","BUS -V23--","Horta"
"K014","2.181751","41.403849","BUS -V23--","la Sagrada Família"
"K014","2.210809","41.403061","BUS -H16--","Diagonal Mar i el Front Marítim del Poblenou"
"K015","2.20579","41.422658","NITBUS -N8--","la Verneda i la Pau"
"K014","2.208438","41.402429","BUS -V27-V31--","el Poblenou"
"K014","2.191939","41.391164","BUS -BCTE--","la Vila Olímpica del Poblenou"
"K014","2.190122","41.402785","BUS -BCTE--","el Parc i la Llacuna del Poblenou"
"K014","2.149793","41.374326","BUS -BCTO--","el Poble-sec"
"K014","2.156685","41.416654","BUS -86--","Can Baró"
